10000000.00000	-55.84191	-55.88846
19995000.00000	-61.33973	-52.93832
29990000.00000	-57.00875	-48.98803
39985000.00000	-55.02733	-48.97268
49980000.00000	-55.44343	-47.61058
59975000.00000	-52.30652	-45.44374
69970000.00000	-54.11174	-44.95333
79965000.00000	-52.56186	-44.37954
89960000.00000	-50.95863	-42.61937
99955000.00000	-50.43054	-41.60976
109950000.00000	-49.91226	-41.32733
119945000.00000	-48.80372	-40.52245
129940000.00000	-47.87963	-39.45245
139935000.00000	-46.55109	-38.69306
149930000.00000	-45.80047	-38.32664
159925000.00000	-46.81748	-37.88760
169920000.00000	-46.79927	-37.37281
179915000.00000	-47.43449	-37.00395
189910000.00000	-45.82024	-36.72605
199905000.00000	-43.96468	-36.13470
209900000.00000	-44.67250	-35.71078
219895000.00000	-44.78820	-35.71118
229890000.00000	-43.87251	-34.94789
239885000.00000	-43.31193	-34.24876
249880000.00000	-43.47886	-34.11372
259875000.00000	-43.20137	-34.10155
269870000.00000	-42.21863	-33.80598
279865000.00000	-42.21153	-33.21642
289860000.00000	-43.44635	-33.11998
299855000.00000	-42.64322	-33.15025
309850000.00000	-40.20860	-32.47775
319845000.00000	-40.62018	-31.88044
329840000.00000	-41.17069	-32.14576
339835000.00000	-40.87077	-32.40666
349830000.00000	-40.77135	-31.67078
359825000.00000	-40.97274	-30.91138
369820000.00000	-40.89893	-31.25107
379815000.00000	-38.90045	-31.09296
389810000.00000	-37.97598	-30.20387
399805000.00000	-38.72311	-30.10501
409800000.00000	-39.44219	-30.26653
419795000.00000	-38.79913	-29.91235
429790000.00000	-37.74284	-29.25852
439785000.00000	-38.62554	-29.50391
449780000.00000	-38.47000	-29.75126
459775000.00000	-37.87513	-29.15779
469770000.00000	-37.66471	-28.53367
479765000.00000	-38.23502	-28.76091
489760000.00000	-37.96098	-29.07111
499755000.00000	-36.54102	-28.14078
509750000.00000	-36.90388	-27.72253
519745000.00000	-37.12128	-28.34043
529740000.00000	-36.78125	-28.19707
539735000.00000	-37.06766	-27.35583
549730000.00000	-37.38883	-27.23178
559725000.00000	-36.63626	-27.91585
569720000.00000	-35.73745	-27.75257
579715000.00000	-35.56526	-27.03452
589710000.00000	-36.59056	-27.00716
599705000.00000	-36.59157	-27.53299
609700000.00000	-35.04038	-26.93707
619695000.00000	-34.60954	-26.08007
629690000.00000	-36.08893	-26.61403
639685000.00000	-35.03200	-26.70680
649680000.00000	-33.75263	-25.98418
659675000.00000	-34.45446	-25.50920
669670000.00000	-35.63482	-26.19403
679665000.00000	-34.67270	-26.23826
689660000.00000	-33.31678	-25.30580
699655000.00000	-33.42368	-25.00986
709650000.00000	-34.63448	-25.53912
719645000.00000	-34.50403	-25.45026
729640000.00000	-33.62266	-24.59825
739635000.00000	-34.02343	-24.77236
749630000.00000	-34.61215	-25.55519
759625000.00000	-33.86908	-25.11737
769620000.00000	-33.71346	-24.40292
779615000.00000	-35.56357	-25.15077
789610000.00000	-35.77114	-25.77030
799605000.00000	-33.40904	-24.47991
809600000.00000	-31.99102	-23.44525
819595000.00000	-32.83300	-24.11017
829590000.00000	-33.08741	-24.53661
839585000.00000	-32.31969	-23.56363
849580000.00000	-31.85097	-22.99759
859575000.00000	-32.76665	-23.88923
869570000.00000	-32.62788	-24.26424
879565000.00000	-31.46940	-23.22517
889560000.00000	-31.59966	-22.65900
899555000.00000	-33.89034	-23.25692
909550000.00000	-34.48124	-23.37819
919545000.00000	-32.27193	-22.63337
929540000.00000	-31.48511	-22.59488
939535000.00000	-33.01733	-23.44114
949530000.00000	-32.21106	-22.99523
959525000.00000	-30.79744	-22.11287
969520000.00000	-30.99192	-22.52560
